seed_id,mixing_level,cosine_distance
seed_001,30,0.21278655529022217
seed_001,60,0.2830125093460083
seed_001,100,0.3804967403411865
seed_002,30,0.18476486206054688
seed_002,60,0.20350956916809082
seed_002,100,0.2832806706428528
seed_003,30,0.10721784830093384
seed_003,60,0.27137309312820435
seed_003,100,0.2863618731498718
seed_004,30,0.20825552940368652
seed_004,60,0.41471564769744873
seed_004,100,0.3992552161216736
seed_005,30,0.1311044692993164
seed_005,60,0.2533726692199707
seed_005,100,0.37403976917266846
seed_006,30,0.1325361728668213
seed_006,60,0.2407214641571045
seed_006,100,0.3058384656906128
seed_007,30,0.2129252552986145
seed_007,60,0.36904412508010864
seed_007,100,0.4266132712364197
seed_008,30,0.19258379936218262
seed_008,60,0.3054794669151306
seed_008,100,0.3321329355239868
seed_009,30,0.10690593719482422
seed_009,60,0.2844424247741699
seed_009,100,0.3021658658981323
seed_010,30,0.16673237085342407
seed_010,60,0.36389148235321045
seed_010,100,0.38772499561309814
seed_011,30,0.12564557790756226
seed_011,60,0.41994279623031616
seed_011,100,0.4714183211326599
seed_012,30,0.21624553203582764
seed_012,60,0.38566452264785767
seed_012,100,0.4120481610298157
seed_013,30,0.2003917694091797
seed_013,60,0.3323172926902771
seed_013,100,0.3127942681312561
seed_014,30,0.173711895942688
seed_014,60,0.27280741930007935
seed_014,100,0.29975032806396484
seed_015,30,0.15528428554534912
seed_015,60,0.3257673382759094
seed_015,100,0.34175169467926025
seed_016,30,0.21844792366027832
seed_016,60,0.35989147424697876
seed_016,100,0.4102432131767273
seed_017,30,0.18050819635391235
seed_017,60,0.3686854839324951
seed_017,100,0.3804609179496765
seed_018,30,0.19942206144332886
seed_018,60,0.381056547164917
seed_018,100,0.3908424377441406
seed_019,30,0.22776466608047485
seed_019,60,0.3321188688278198
seed_019,100,0.39955759048461914
seed_020,30,0.05055034160614014
seed_020,60,0.4011942148208618
seed_020,100,0.4128873348236084
seed_021,30,0.2069617509841919
seed_021,60,0.32762598991394043
seed_021,100,0.33457422256469727
seed_022,30,0.13801878690719604
seed_022,60,0.3521149158477783
seed_022,100,0.37850964069366455
seed_023,30,0.13864463567733765
seed_023,60,0.3480462431907654
seed_023,100,0.42209935188293457
seed_024,30,0.11316347122192383
seed_024,60,0.36649495363235474
seed_024,100,0.36414825916290283
seed_025,30,0.18344753980636597
seed_025,60,0.28719067573547363
seed_025,100,0.29575711488723755
seed_026,30,0.18423062562942505
seed_026,60,0.2604556083679199
seed_026,100,0.2620083689689636
seed_027,30,0.16955190896987915
seed_027,60,0.25796425342559814
seed_027,100,0.3185997009277344
seed_028,30,0.08518213033676147
seed_028,60,0.3319491744041443
seed_028,100,0.37260228395462036
seed_029,30,0.1097862720489502
seed_029,60,0.30011773109436035
seed_029,100,0.33478212356567383
seed_030,30,0.2223995327949524
seed_030,60,0.2821893095970154
seed_030,100,0.31019502878189087
seed_031,30,0.22187966108322144
seed_031,60,0.3908040523529053
seed_031,100,0.4043283462524414
seed_032,30,0.1698826551437378
seed_032,60,0.3865360617637634
seed_032,100,0.3934704065322876
seed_033,30,0.12231618165969849
seed_033,60,0.2750380039215088
seed_033,100,0.317294180393219
seed_034,30,0.20408374071121216
seed_034,60,0.3032341003417969
seed_034,100,0.30426913499832153
seed_035,30,0.10343551635742188
seed_035,60,0.3452659845352173
seed_035,100,0.3504047989845276
seed_036,30,0.1601840853691101
seed_036,60,0.2955476641654968
seed_036,100,0.3133002519607544
seed_037,30,0.21014124155044556
seed_037,60,0.2953113913536072
seed_037,100,0.319805383682251
seed_038,30,0.23997753858566284
seed_038,60,0.3562530279159546
seed_038,100,0.363380491733551
seed_039,30,0.2877187728881836
seed_039,60,0.38154739141464233
seed_039,100,0.38741612434387207
seed_040,30,0.358259916305542
seed_040,60,0.4097983241081238
seed_040,100,0.41469162702560425
seed_041,30,0.2162386178970337
seed_041,60,0.36953550577163696
seed_041,100,0.3496435284614563
seed_042,30,0.15749847888946533
seed_042,60,0.2791252136230469
seed_042,100,0.288715660572052
seed_043,30,0.08764702081680298
seed_043,60,0.27167242765426636
seed_043,100,0.3189772367477417
seed_044,30,0.15553367137908936
seed_044,60,0.3339800238609314
seed_044,100,0.33636635541915894
seed_045,30,0.18861138820648193
seed_045,60,0.2636515498161316
seed_045,100,0.28741008043289185
seed_046,30,0.12925922870635986
seed_046,60,0.2721623182296753
seed_046,100,0.275280237197876
seed_047,30,0.23724383115768433
seed_047,60,0.3103967308998108
seed_047,100,0.33581727743148804
seed_048,30,0.1873423457145691
seed_048,60,0.284731924533844
seed_048,100,0.30206298828125
seed_049,30,0.16194456815719604
seed_049,60,0.3211509585380554
seed_049,100,0.3157169222831726
seed_050,30,0.18766045570373535
seed_050,60,0.36199694871902466
seed_050,100,0.38057082891464233
seed_051,30,0.2095104455947876
seed_051,60,0.2644745707511902
seed_051,100,0.31951093673706055
seed_052,30,0.16809171438217163
seed_052,60,0.2649573087692261
seed_052,100,0.28058403730392456
seed_053,30,0.16445386409759521
